FY,DEPARTMENT_NAME,PROGRAM_NAME,ACTIVITY_NAME,PROGRAM_OBJECTIVE,ACTIVITY_OBJECTIVE,ACTIVITY_DESCRIPTION,CORE_SERVICES,SEMICORE_SERVICES,OTHER_SERVICES,CONTACT_INFO,MEASURE_NAME,MEASURE_DESCRIPTION,KEY_PERFORMANCE,DASHBOARD_IND,LEVEL_NAME,MEASURE_TYPE_NAME,CURRENT_YR_PROJECTION,PRIOR_YR1_PROJECTION,PRIOR_YR1_ACTUAL,PRIOR_YR2_ACTUAL,PRIOR_YR3_ACTUAL,PRIOR_YR4_ACTUAL,FREQUENCY_NAME,OCT_CURRENT_YR,NOV_CURRENT_YR,DEC_CURRENT_YR,JAN_CURRENT_YR,FEB_CURRENT_YR,MAR_CURRENT_YR,APR_CURRENT_YR,MAY_CURRENT_YR,JUN_CURRENT_YR,JUL_CURRENT_YR,AUG_CURRENT_YR,SEP_CURRENT_YR,QTR1_CURRENT_YR,QTR2_CURRENT_YR,QTR3_CURRENT_YR,QTR4_CURRENT_YR
2021,EMS,Support Services,Departmental Support Services,Support Services provides administrative and managerial support to the department.,The purpose of the Departmental Support Services activity is to provide administrative and managerial support to the Department in order to produce more effective services.,"This is responsible for implementing the City Council's policies and for providing information and direction as necessary to support activities in meeting their goals. This activity is responsible for establishing long-range planning in order to anticipate and respond to changes in State and Federal mandates, funding availability, customer demand and national health care initiatives.",Office of the Chief; Financial monitoring; Budgeting; Accounting; Purchasing; Human resources; Facility expenses; Information technology support; Public information; Vehicle and equipment maintenance; Grant administration; Safety; Customer service; Inventory control; Audit/Internal review; Compliance; Medical records management; Contract management.,,,"Kerri Lang, Assistant Director, 512-972-7211",Patient call back program scores,TBD,No,No,Performance,Output,4.95,4.95,3.69,New Meas.,New Meas.,New Meas.,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,CCTR,Event Operations,Planning and Coordination,"Event Operations provides event services, such as sales and contracting, planning and coordination, security and safety, facility and event set-up and operations, parking management, and utility and technology services to users of the facility to ensure their event is successful.",The purpose of the Event Planning and Coordination activity is to plan and coordinate event-related services for our facility clients and lessees so they can have a well-planned event.,There is no legal mandate for this activity. Event Planning and Coordination plans and coordinates events for Austin Convention Center Department clients. They also assist the sales and marketing staff at the Austin Convention and Visitors Bureau with developing event bid proposals.,"Equipment and labor such as tables, chairs, staging, etc.",,,"Alycia Sparkman, Division Manager, 512-404-4208",Equipment rental revenue,Total net revenue generated by the Event planning team that includes equipment ordered by clients/contractors,No,No,Operational,Output,395350,561800,267552,611113,1271932,614272,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,CC,Elections,Elections,"The purpose of the Elections program is to provide election services to voters, petitioners, City departments, media and candidates so they can participate in the election process.","The purpose of the Elections activity is to provide election services to voters, petitioners, City departments, media and candidates so they can participate in the municipal elections.","This is a core activity.  The legal requirements come from the State of Texas.  The election services include preparing the election calendar and candidates packet, compiling, reviewing and processing candidate applications; gathering and organizing the necessary information required for calling the election; obtaining and verifying candidate forms; managing GIS data and maps for Council districts; managing website consisting of election information; and managing contracts with Hays, Travis and Williamson Counties to conduct the election.  Post-election services include reviewing invoice from the counties for election services, canvassing the election results, and records management of election results.","Meet all election deadlines as established by State law; Manage all paperwork from Council candidates and office holders; Manage media requests for information; Manage contracts with Hays, Travis, and Williamson counties to conduct municipal elections; Plan and initiate the inauguration.",,,"Jannette Goodall, City Clerk, 512-974-2211",Total cost per General Election,Cost to conduct an election,No,No,Operational,Efficiency,,No Election,,,,,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,EGRS,Redevelopment,Redevelopment Services,"Redevelopment provides project management, implementation, and information services that foster vibrant places of commerce, culture and residences for Austin?s diverse community.",The Redevelopment Division carries out its place-based activities through repositioning of underutilized City-owned properties into partnerships with private developers to deliver real estate projects that provide important community benefits; organizing merchant districts and managing other incentive mechanisms invest in projects located in urban district and commercial corridors that contribute to ?complete communities?; and supporting program and policy formation in support of the Department mission and goals.,This activity is Semi-Core. No legal mandate. This activity was broken out separately in FY03 to account for redevelopment project management activities.,"Maintenance & Operation public improvement district management; Negotiation and execution of master development agreements for Colony Park Sustainable Communities,  McKalla Place/ Major League Soccer stadium development, Green Water Treatment Plant, Mueller, 2nd Street Retail District; Solicit, negotiate and administer public-private agreements for underutilized City-owned property","Facilitate policy formation related to land development, incentives, permitting process to deliver equitable development; Urban core studies.",,"Christine Maguire,Division Manager, 512-974-7131",Percent increase in property tax valuation in downtown public improvement district,Percentage increase of total actual assessed value in the downtown PID from one year to the next.,No,No,Operational,Result,10,15,17,13,22,31,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,BUILD,Building Services,Facilities Security and Mail Services,"The purpose of Building Services is to manage building operations and maintenance activities, including Plumbing, Electrical, Heating, Ventilation, Air Conditioning (HVAC), Custodial Services, and Security for the City of Austin to maintain and improve the City's infrastructure.",The purpose of Facilities Security and Mail Services activity is to provide security and mail services to City facilities. These services provide secure facilities and distribution of correspondence and documentation so that City departments can more effectively carry out their missions.,,Security guards; Security contracts; Security surveys; Security assessments; Access badges; Metered mail; Inter-office mail.,,,"Eric Stockton, Building Services Officer, 512-974-7948",Percent of Security Surveys completed,"A Security Survey is a thorough physical on-site examination and analysis of critical infra-structure of an industrial plant, business, home, public or private institution, to ascertain the present security status, to identify deficiencies or excesses, to determine the protection needed, and to make recommendations to improve overall security.City of Austin has 144 facilities that are monitored and Industry standard states that each facility should have an assessment every 5 years.",No,No,Operational,Result,No Goal,No Goal,No Data,25,25,25,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,WWW,Operations,"Process Engineering, Regulatory, and Laboratory Services","To provide reliable and sustainable operations, maintenance, and regulatory support for drinking water, wastewater, reclaimed water, and biosolids infrastructure.","The purpose of Process Engineering, Regulatory, and Laboratory Servicesactivity is to provide support to the distribution and collection systems and the water, wastewater, and biosolids treatment facilities by troubleshooting, conducting studies, performing regulatory reporting, and laboratory monitoring and testing.",Process engineering support for plants and Hornsby Bend since their inception.,Managing regulatory and internal reports; Ensuring regulations compliance and accurate and on-time reporting; Providing treatment process consulting to the water and wastewater facilities.,,,Brain Haws,Number of pass through and interference events caused by industrial users,"This measure tracks the number of documented pass through and interference events that were caused by the introduction of pollutants by regulated industrial users (IUs) into the City's wastewater treatment plants that are a part of the City's approved Pretreatment Program. The Pretreatment Program objectives described as benefits above are met by implementing and enforcing the AWU's approved Pretreatment Program on its industrial users (IUs) through plan reviews, inspections, permitting, surveillance, sampling and monitoring and enforcement when applicable. Pass through and interference are federally defined terms that are a result of pollutants discharged by IUs to the publicly owned treatment works (POTW) at levels that would pass through the wastewater treatment plant or upset the plant such that a permit violation would occur. A lower number is better as indicated by 0 being the goal.",No,No,Operational,Output,0,0,0,0,0,0,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,EMS,Operations,Emergency Field Operations,"Operations provides emergency ground ambulance response throughout the community, specialized rescues, and standby EMS services. This program also manages the Community Health Paramedic (CHP) and Homeless Outreach Street Team (HOST) activities.","The purpose of Emergency Field Operations is to provide emergency ground ambulance response throughout the community, including the Community Health Paramedic (CHP) program, specialized rescues, training for public safety personnel, and specialized standby EMS services within Travis County in order to preserve life, improve health and promote safety.","This is a core activity. The City Code mandates that EMS must respond to all 911 calls for emergency medical service. This activity provides emergency ambulance response to the citizens of Austin and Travis County. Initiated through the Austin/Travis County 911 Communication Center, all calls are handled by a response fleet consisting of 37 full-time ambulances and 6 Command units. Services presently include comprehensive pre-hospital basic and advanced life support, specialized rescue, mass casualty management and medical oversight and rehabilitation support for other public safety agencies.","Emergency response in Austin / Travis County; Rescue; Bio-terror medical response; Hazardous materials medical support; Multi-casualty and incident management training; Response to ground, high angle, water and other specialized rescues; Bike medics; Tactical paramedics (SWAT team support); Standby support services; CHP.",,,"James Hawley, Assistant Chief, 512-972-7262",Total number of EMS responses (units dispatched),Tot number of EMS resources (i.e. ambulance and command vehicles) that were dispatched and responded to calls based on response plans or requests but did not necessarily reach the scene.,No,No,Operational,Output,135800,129000,130873,134427,131207,New Meas.,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,CC,Support Services,Departmental Support Services,"The purpose of the OCC Departmental Support Services program is to produce effective and efficient services to support Council meetings, to coordinate all aspects of the boards and commissions system, confirm that ordinances, resolutions and minutes accurately reflect Council action, codify and publish the ordinances, provide research services for Council approved records and for the administrative and managerial support of the department.","The purpose of the Support Services activity is to effectively and efficiently support Council and Council meetings; coordinate all aspects of the board and commission system; confirm ordinances, resolutions and minutes accurately reflect Council action; codify and publish ordinances; provide research services for Council approved records; provide administrative and managerial support for the department.","Includes general administration of the department and other support functions, such as financial and personnel support.","Support Council meetings by preparing minutes, citizen recognitions and managing the speaker sign-up system; Provide information to Council, staff, applicants and citizens on Council-approved records and boards and commissions; Manage board and commission membership data and requirements; Maintain board information database, campaign finance, and lobbyist registrations; Codify and publish ordinances; Manage meeting notice postings and documentation required under Texas Open Meetings Act; Manage liquor license, rule postings and lobbyist registration processes.",,,"Myrna Rios, Assistant City Clerk, 512-974-2211",Number of board and commission members who complete training,Number of board and commission members who complete training each month.,No,No,Operational,Result,90,150,46,146,95,174,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,BUILD,Building Services,General Maintenance,"The purpose of Building Services is to manage building operations and maintenance activities, including Plumbing, Electrical, Heating, Ventilation, Air Conditioning (HVAC), Custodial Services, and Security for the City of Austin to maintain and improve the City's infrastructure.","The purpose of the General Maintenace activity is to provide custodial, electrical, heating, ventilation, and air conditioning (HVAC) and maintenance services to City facilities and equipment so that facilities are reliable, sustainable, and efficient.","Collapsing custodial, HVAC, electical and general maintenance activites to one activity",General maintenance; Plumbing; Electric; HVAC; Locksmith services; Custodial services.,,,"Eric Stockton, Building Services Officer, 512-974-7948",% of Trades work orders completed,These is the percentage of work orders being completed on a monthly basis from the trades staff.,No,No,Operational,Output,90,90,No Data,88,81,New Meas.,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,CTM,Communications and Technology Management,Customer Service,"The purpose of the Communications and Technology Management program is to provide information technology infrastructure, applications, information security, and enterprise-wide solution and project management services to other City of Austin departments so they can deliver services to residents of the community and the region.",,,,,,,CTM's overall customer service satisfaction rating,Measures the level of services CTM customers receive according to survey results.  Compare with prior year's survey to measure any changes.,Yes,No,Performance,Result,96,97,96,96.2,96,97,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,MS,Equity Office,Equity Office,"Equity Office provides leadership, guidance, and insight on equity to improve the quality of life for Austin communities.","The purpose of the Equity Office is to provide leadership, guidance, and insight on equity to improve the quality of life for Austin communities.",,"Equity guidance and evaluation of policies, programs, practices, and budget allocations; Liaison between the City of Austin staff and community stakeholders, interest groups, and City boards and commissions on equity-related issues.",,,"Brion Oaks, Chief Equity Officer, 512-974-7979",Departments in or through the equity assessment process,Departments in or through the equity assessment process,Yes,No,Performance,Output,40,40,100,29,19,8,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,AVIAT,"Facilities Management, Operations and Airport Security",Airport Security,"The purpose of the Facilities Management, Operations and Airport Security program is to maintain and operate a clean, safe and secure airport environment for the traveling public, business partners and other patrons of the airport.",The purpose of the Airport Security activity is to provide a security program that meets or exceeds the requirements set out in 49 CFR 1542 (Airport Security) for users of the airport.,"Airport Security is classified as a Core Activity. Federal, State and City Mandates. The airport is required by Federal Government to meet or exceed requirements set forth in 49 CFR 1542 (Airport Security).","Emergency assistance and first response, traffic control, ground transportation, and enforcement and compliance with TSA regulations; Management of the Airport Security Program; Regulations of federal, state and local laws; Antiterrorism/anti-hijacking programs and education.",,,"Denise Hatch, Airport Security Manager, 512-530-2685",Airport Security Costs per Passenger,This measure provides Airport security costs per passenger,No,No,Operational,Efficiency,1.01,No Goal,1.12,.58,.6,.93,Monthly,2.37,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,FLEET,Support Services,Departmental Support Services,The purpose of the Support Services program is to provide operational and administrative support to Fleet employees so they have the necessary tools to perform their jobs.,The purpose of the Departmental Support Services activity is to provide administrative and managerial support to the department in order to provide more effective services.,"Core Activity: ""No Legal Mandate"". This program consists of the support staff, who establish, communicate and maintain Fleet's SOPs (Standard Operating Procedures) and all City of Austin corporate deliverables and related systems.","Office of the Director; Financial monitoring, budgeting, accounting, and purchasing; Human resources; Facility expenses; Information technology support; Public information, safety, audit/internal review, and contract management.",,,"Gloria Esparza, Deputy Fleet Officer, 512-974-1720","% of Under 5,000 Competitive Procurement Awards to Certified WBE Vendors",This measure provides for the percent of WBE awards which assists the City in the WBE contract awarding.,No,No,Operational,Result,0,0,No Data,0,0,0,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,PIO,Community Engagement,Community Engagement,"Plays a critical role in driving meaningful dialogue with residents and other stakeholders, with a growing emphasis on extending connections with minority and foreign-language populations, as well as others that might have limited access to government.","The purpose of the Community Engagement activity is to provide strategy, planning, and facilitation services to City management, Council and departments to create consistent and effective communication, engagement, and participation processes.",,,"Coordinate the annual CityWorks Academy and AustinCorps programs; Consult with departments and leadership on communications, marketing, engagement, and facilitation strategy; Provide facilitation and mediation services; Develop and implement marketing communications plans on major Citywide initiatives; Lead and/or assist in the planning and execution of community events and campaigns related to City activities and programs; Facilitate and coordinate inter- and intra-departmental communications on major Citywide issues and initiatives.",,"Jessica King, Acting Deputy Director, 512-974-2406",Percent of residents that believe Austin values dialogue between residents and government,ETC--Citizen Survey,Yes,No,Performance,Result,48,45,44,60,39,42,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,HR,Human Resources Management Services,Total Rewards,"The purpose of the Human Resources Management Services program is to engage, attract, develop, support, and retain the best workforce in the country for City management so that they can serve the citizens of Austin.","The purpose of the Total Rewards activity is to provide a market sensitive pay and benefits package for City management to attract, retain and motivate human resources.","In 2011, the Total Compensation program and its two associated activities were realigned under the new program, Human Resources Management Services, to better reflect the array of multi-faceted human resources services the department provides. In 2012, this activity was renamed Total Rewards to more accurately alighn with department initiatives.",Benefits design and administration; Benefits customer services; Provider network administration; Benefits package; Classification studies; Salary surveys; Pay plan development and maintenance; Compensation consulting.,,,"Karen Haywood, Assistant Director, 512-974-3465",Employee satisfaction with benefits programs (percent favorable),Percentage of City employees who are satisfied with the benefits programs offered to City employees,Yes,No,Performance,Result,84,85,No Data,82.44,81,84,Annually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,MS,Support Services,Departmental Support Services,Support Services provides administrative and managerial support to the department.,The purpose of the Departmental Support Services activity is to provide administrative and managerial support to the department in order to deliver more effective services.,"Includes general administration, strategic planning, financial and personnel support and departmental administration.",Financial monitoring; Budgeting; Accounting; Purchasing; Human-resources management; Facility expenses; Information technology support; Public information; Vehicle and equipment maintenance; Grant administration; Safety; Customer service; Inventory control; Audit/internal review; Contract management.,,,"Lauren Brumley, Financial Manager, 512-974-1380",Turnover Rate,Measures the rate of citywide employee separations based on current representation during the reporting period.,No,No,Operational,Result,5,8,No Data,11.21,11.74,8.61,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,PR,Community Services,Athletics,"The purpose of the Community Services program is to provide safe, life-enhancing experiences to the Austin community in order to increase educational and leisure opportunities.","The purpose of the Athletics activity is to provide a variety of quality sports programs for the Austin community and visitors so that they have well-organized, affordable sports experiences.",This activity is a core activity. No legal mandate. This activity provides full services related to the adult athletics program from scheduling leagues and tournaments to the corresponding maintenance needs to support these facilities through amenities and improved appearance and maintenance of the fields. This activity provides support services to youth athletic leagues hosted by Recreation Centers.,Sports leagues; Sports tournaments; Ballfield reservations; Recreational activities; Merchandise sales; Track and field; Tennis contract administration.,,,"Tiffany Cabin, Division Manager, (512) 974-3903",Percent of athletic league participants satisfied with the quality of outdoor athletic fields,Quality of outdoor athletic fields.,No,No,Operational,Result,91,84,90,90,93,85,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,FSD,Capital Contracting Office,Capital Contracting Services,The purpose of the Capital Contracting program is to administer the procurement of construction services and manages contracts essential for the delivery of efficient capital improvements so that all Austin residents can have an improved quality of life.,"The purpose of the Capital Contracting Services activity is to provide capital contracting and procurement services to ensure that the City of Austin and its contractors and consultants are in compliance with local, state, and federal standards, provisions, equal opportunity regulations, and grant requirements.",,Procuring capital project services for construction and professional services; Opening and certifying bids; Facilitating the evaluation of proposals; Ensuring compliance with the MBE/WBE ordinance provisions and requirements; Contract execution and administration; Prevailing wage compliance; Rotation list management.,,,"Rolando Fernandez, Capital Contracting Officer, 512-974-7749",Total value of  contracts and Guaranteed Price Agreements executed,Total value of  contracts and Guaranteed Price Agreements executed,No,No,Operational,Output,350000000,350000000,107156436.21,347843311.15,New Meas.,New Meas.,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,MCRT,Municipal Court Operations,Civil Parking Administration,The purpose of Municipal Court Operations program is to process citations for the public in order to facilitate the swift administration of justice.,"The purpose of Civil Parking Administration is to process parking citations and payments, conduct parking hearings, and order vehicle booting or impoundment so that parking ordinances are enforced and due process is ensured.","This activity is core, meeting the requirements of Texas Transportation Code, Chapter 682. Further it has an effect on both immediate and long-term public safety by preventing parking at dangerous or inappropriate locations and times of day. Also, it has a beneficial effect on a significantly large group of downtown commercial entities by maintaining their access at certain times of day to conduct business. The Civil Parking staff notifies persons when parking tickets become delinquent, holds hearings in disputed cases, and initiates boot/tow cases when eligible. Generally, if a person fails to resolve three or more parking tickets, a boot/tow case is initiated, and the person's vehicle is subject to booting and/or towing.","Conduct  parking hearings; Initiate parking cases, process sold vehicle affidavits, and maintain parking records; Issue boot and tow orders; Coordinate with law enforcement and other departments to coordinate the actual booting and towing of vehicles; Process payments of fines for parking; Research out of state registered owners.",,,"Mary Jane Grubb, Court Clerk, 512-974-4692",Number of boot/tow orders issued,Number of Boot/Tow orders reviewed for eligibility and signed by a Hearing Officer to enforce findings against delinquent repeat violators,No,No,Operational,Output,7500,7500,9294,8124,12835,4890,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,WWW,Operations,Pipeline Water Operations,"To provide reliable and sustainable operations, maintenance, and regulatory support for drinking water, wastewater, reclaimed water, and biosolids infrastructure.","The purpose of Pipeline Water Operations is to provide maintenance and repair services to the water distribution pipeline infrastructure systems in order to continuously deliver water from the treatment facilities to the end user; to install, repair, and replace valves and fire hydrants within the distribution system in order to supply water for fire hydrants and customers; and to provide meter testing to metered customers in order to ensure accurate registration of water usage.",,"Operating, maintaining, and repairing water distribution pipeline system; Installing, operating, repairing, and replacing water valves and fire hydrants; Repairing, exchanging, and performing accuracy tests of meters; Performing leak detection surveys and related tasks and repairs.",,,"Daniel Layton, Operations Manager, 512-972-1034",Percent of valves exercised within last five years,This measure shows the percentage of water valves being exercised in the chosen time period as compared to all water valves. it is an indicator of the effectiveness of the preventive maintenance program.,No,No,Operational,Result,50,50,47,42,40.33,40.5,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,EGRS,Cultural Arts and Contracts,Cultural Development and Contracting Services,Cultural Arts and Contracts provide preservation and promotional services to Austin?s arts and creative industries to strengthen the role of the arts.,The purpose of the Cultural Development and Contracting Services activity is to provide preservation and promotional services to Austin's arts and creative industries in order to strengthen the role of the arts.,"This activity is Semi-Core. There is no legal mandate. This activity was created in FY04, as part of the reorganization of EGRSO, to identify economic development strategies that focus on non-profit arts, music and creative industries in order to improve Austin's economy and cultural vitality.","Art in Public Places;  Cultural Planning,; Artwork Donations and Loans ; Cultural Funding Program; Faces of Austin; Creative Industry support; The People's Gallery; Cultural Tourism resources; Individual and Organizational Capacity Building, UNESCO City of Media Arts activities, African American Cultural and Heritage Facility, Artist-in-Residence, and Cultural Learning Initiative.",,,"Meghan Wells, Cultural Arts Division Manager, 512-974-9314",Number of public art collection pieces repaired and/or restored,Number of Public Art Collection pieces that have been repaired and/or restored.,No,No,Operational,Output,14,14,11,18,16,14,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,MS,Office of the Medical Director,Office of the Medical Director,"Office of the Medical Director provides comprehensive medical oversight, credentialing standards, infection control programs, training and quality assurance coordination, and program development for Austin/Travis County EMS system providers in order to assure the public?s health and safety.","The purpose of the Office of the Medical Director activity is to provide comprehensive medical oversight, credentialing standards, infection control programs, training and quality assurance coordination and program development for Austin/Travis County EMS system providers in order to assure the public's health and safety.","This is a core activity. The Texas Department of State Health Services mandates that all EMS providers be credentialed under the license of their respective medical directors. The Office of the Medical Director activity provides this credentialing process as well as the Clinical Operating Guidelines which all providers must follow. While this activity is being newly created in the budget document in October 2007, the EMS Department has had a full-time medical director since 1995. In FY 2014, this function moved to the Management Services office under the Public Safety Corporate Support program.",Medical oversight; Provider credentialing; Credentialing standards; Training; Infection control; Quality assurance; System coordination; Public education.,,,"Dr. Mark Escott, Medical Director, 512-978-0001","Number of hours of continuing education provided (EMS System provider trainings, CPR classes, etc.)","Count of the number of hours of all continuing education hours provided by the Office of the Medical Director, including trainings to EMS System service providers, physician-led trainings, CPR train-the-trainer Take 10 CPR classes.",No,No,Operational,Output,12,14,64,14,12,12,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,MS,City Manager's Office,City Management,City Manager?s Office oversees daily and ongoing City operations and implementation of City Council policy directives.,The purpose of the City Management activity is to oversee the implementation of City Council policy directives and on-going city operations.,This is a core activity. The City Management activity was created in 2002-2003 by transferring personnel from the Administration and Management activity. This reallocation was made to delineate the functions associated with the oversight of City operations from those providing administrative and clerical support.,Operational oversight; Intergovernmental relations; Constituent services; Community relations; Council policy directives implementation; Long-term planning; Financial oversight.,,,"Elaine Hart, Interim City Manager, 512-974-2200",Percent of employees that indicate they understand how their performance contributes to their department's goals,Percentage of employees that indicate they understand how their performance contributes to their,No,No,Performance,Output,90,90,0,90,76,78,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,PR,"Parks, Planning, Development & Operations",Park Planning & Development,"The purpose of the Parks, Planning, Development & Operations program is to provide Parks and Recreation development, design, construction, and facility improvements to increase the availability of recreation opportunities; to provide planning, construction and preservation services for the Austin community in order to have safe, properly maintained Parks and Recreation facilities and natural resources; and to provide resource preservation, horticultural practices and delivery of environmental education programs to the Austin Community in order to protect and foster stewardship of the natural world.","The purpose of the Park Planning and Development activity is to make facility improvements, and to provide planning, analysis, advice, construction, coordination, and acquisition in a timely, community-based manner in order to increase the availability of recreational opportunities for residents and visitors.","This activity is a core activity. No legal mandate. This area renovates existing parks and facilities, and develops new parks and facilities.  This area develops the Capital Improvement Plan for the Parks and Recreation Department, designs parks and playground systems, prepares and monitors park acquisition and development grants, reviews subdivision and MUD proposals for compliance with dedicated parkland requirements, and reviews boat dock permits. Their customers are park users, PARD staff, the Parks Board, and other City departments.",Manage the construction of park improvements; Design and approve park plans and improvements; Parkland acquisition.,,,"Ricardo Soliz, Division Manager, 512-974-9452",Percent of CIP Spending Plan achieved,"This measure provides a reference to the community as to how well the City of Austin is doing in relationship to acquiring, constructing, or upgrading capital projects as scheduled within the citys parkland. Spending plans are prepared by Project Management staff at the beginning of the fiscal year in order to plan the rate at which project expenses (planning, design, construction and administrative costs) are paid out. The percent of CIP spending plan achieved is directly correlated to the sequenced completion and current status of CIP projects.",No,No,Operational,Result,75,75,130.6,86.8,55.9,71.5,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,PR,Community Services,Park Ranger Programs,"The purpose of the Community Services program is to provide safe, life-enhancing experiences to the Austin community in order to increase educational and leisure opportunities.","The purpose of the Park Ranger activity is to provide educational, safety, and security services to residents and visitors in Austin's parks and recreational facilities.",,Education; Community outreach; Environmental awareness programs; Safety inspections; Park security.,,,"Amanda Ross, Division Manager, (512) 978-2601",Park ranger educational contacts with park patrons,This measure represents the total number of educational contacts with park patrons by park rangers. Tracking educational contacts helps the department quantify its efforts to monitor parks and trails while positively interacting with and informing the community.,No,No,Operational,Output,37000,37000,20228,35381,40400,30874,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,HHS,Disease Prevention & Health Promotion,Communicable Diseases,The purpose of the Disease Prevention & Health Promotion program is to provide disease monitoring and preventive health services for the public in order to optimize their health and well being.,"The purpose of the Communicable Diseases activity is to prevent, control, manage, and decrease the incidences of communicable diseases including STIs, HIV and TB in the community.",,"?Provide clinical services including screening, diagnosis, treatment, immunizations, education, and follow up care of STD, TB, and Refugee Clinics for STIs, HIV and TB.?Provide Mobile Outreach Screening and Education for underserved and high risk populations.?Provide Public Health investigations as required by State and Federal regulations for STIs, HIV and TB.?Provide supportive social work services including case management for HIV-positive patients and linkage to medical care.",,,"Saeed Azadi, APH Manager, 512.972.5413",Number of newly identified HIV positive cases from outreach testing,Number of newly identified HIV positive cases from HIV Outreach Prevention (PBC) services.,No,No,Operational,Output,20,20,0,14,17,8,Monthly,1,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,LAW,Legal Services,Civil Litigation & Criminal Prosecution,"Legal Services represents the City of Austin in lawsuits, claims, and administrative cases, and provides advice, documents, and other responses to City of Austin leaders and employees so that they can engage in the informed decision making required to govern lawfully.","The objective of the Civil Litigation & Criminal Prosecution activity is to defend the City and its employees when they are sued and to prosecute individuals who violate laws of the State of Texas and the City of Austin so that the health, safety, and quality of life of its citizens are protected.",This is a core activity. The City Charter mandates the Civil Litigation function for representation of the City in all litigation to which the City is a party.  The City Charter also mandates a Criminal Prosecution function for prosecution of all Class C misdemeanor violations of State law and City ordinances within the incorporated limits of the City and its extraterritorial jurisdiction.,"Trial preparation; Trials; Appeals; Mediation; Administrative proceedings; Claims adjustment; Legal risk mitigation trainings; Witness training (APD, Code); Code compliance mediation and prosecution; Plea bargaining; Ordinance review.",,,"Deborah Thomas, Deputy City Attorney, 512-974-2268",Number of cases resolved after prosecutor action,effectiveness of prosecutor services and workload volume,No,No,Operational,Output,18000,18000,No Data,17685,16791,19794,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,EGRS,Heritage Tourism,Heritage Tourism,"Heritage Tourism provides leadership and management for the City's heritage tourism programs aimed to attract tourists and convention delegates and to derive economic, business, and community benefits associated with honoring and preserving Austin as a place of personal heritage.","Heritage Tourism promotes rich histories of people and places in Austin that also supports the economic vitality of the hospitality industry, as well as the surrounding commercial business districts, small/local business, creative sectors and current tourism assets in the Austin Region.",,"Facilitate the development and execution of a Citywide Cultural Heritage and Tourism Plan, informed through a public input process; coordinate with public and private stakeholders, organizations, and individuals to increase equity through tourism outreach and marketing efforts of historic sites and the places surrounding them; administer Hotel Occupancy Tax funds (HOT) allocated to the Historical Preservation Fund, which is the primary funding source for the program, to support thriving establishments hosting long-term and short-term visitors; and help build capacity of tourism sites.",,,"Melissa Alvarado, Division Manager,  512-974-7870",Percentage of applicants who applied for heritage funds that receive an award,Percentage of applicants who applied for heritage funds that receive an award,No,No,Performance,Demand,58,No Goal,58,New Meas.,New Meas.,New Meas.,Annually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
